MSGTYPE,ORDERID,SENDINGTIME,CLIENTID,SYMBOL,SIDE,ORDQTY,PRICE,ROUTE,MAX_PARTICIPATION_RATE,AUCTION_ENABLED,DISABLE_OFF_EXCHANGE,START_TIME,END_TIME,STYLE,EXTENDED_REPORTING,IWOULD_PRICE,CUMQTY,TAG0,TAG6,TAG20,TAG3,SNP_INSIDE_BID,SNP_INSIDE_ASK,TAG4,TAG5,TAG7,TAG8,TRANSACTTIME,TRADE_STRATEGY,EXPERT_IWOULD_LIMIT_PRICE,AUTOTRADER_ELIGIBLE,EXPERT_MAX_DARK_EXPOSURE,PCT_VOLUME_CONSTRAINT,INCLUDE_CLOSE,MINQTY,AUCTION_TYPE,EXPERT_CLIPSIZE_SCALE,EXPERT_FLOATING_LIMIT_VALUE_BPS,FLOATING_LIMIT,RISK_ACCEPTANCE_PARAMETER,URGENCY,SNP_VOLUME_OE,SNP_TRADE_COUNT_OE,SNP_LAST_TRADE_SIZE_OE,SNP_LAST_TRADE_PRICE_OE,SNP_INSIDE_BID_SIZE,SNP_INSIDE_ASK_SIZE,SNP_HIGH
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:32:15.840 LON","HM49","","","","","","","","","","","","","","524370","","","","","","","","","","","2015-09-17 11:32:15.838 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:32:15.840 LON","HM49","","","","","","","","","","","","","","524602","","","","","","","","","","","2015-09-17 11:32:15.838 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:32:15.841 LON","HM49","","Buy","2268","","","","","","","","","","","524836","","","","","","","","","","","2015-09-17 11:32:15.838 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:32:15.841 LON","HM49","","","","","","","","","","","","","","525900","","","","","","","","","","","2015-09-17 11:32:15.838 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:32:15.879 LON","HM49","","","","","","","","","","","","","","529125","","","","","","","","","","","2015-09-17 11:32:15.856 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:32:15.881 LON","HM49","","","","","","","","","","","","","","532376","","","","","","","","","","","2015-09-17 11:32:15.856 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:32:15.883 LON","HM49","","","","","","","","","","","","","","532781","","","","","","","","","","","2015-09-17 11:32:15.856 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:32:15.885 LON","HM49","","","","","","","","","","","","","","533186","","","","","","","","","","","2015-09-17 11:32:15.856 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:32:15.955 LON","HM49","","","","","","","","","","","","","","536168","","","","","","","","","","","2015-09-17 11:32:15.952 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:32:15.956 LON","HM49","","Buy","11768","","","","","","","","","","","537568","","","","","","","","","","","2015-09-17 11:32:15.955 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:32:15.957 LON","HM49","","","","","","","","","","","","","","538818","","","","","","","","","","","2015-09-17 11:32:15.955 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:32:15.957 LON","HM49","","","","","","","","","","","","","","539781","","","","","","","","","","","2015-09-17 11:32:15.955 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:32:15.957 LON","HM49","","","","","","","","","","","","","","539855","","","","","","","","","","","2015-09-17 11:32:15.955 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:32:15.958 LON","HM49","","","","","","","","","","","","","","541200","","","","","","","","","","","2015-09-17 11:32:15.955 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:32:15.996 LON","HM49","","","","","","","","","","","","","","542700","","","","","","","","","","","2015-09-17 11:32:15.973 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:32:15.998 LON","HM49","","","","","","","","","","","","","","542845","","","","","","","","","","","2015-09-17 11:32:15.973 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:32:16.000 LON","HM49","","","","","","","","","","","","","","544140","","","","","","","","","","","2015-09-17 11:32:15.973 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:32:16.002 LON","HM49","","","","","","","","","","","","","","545951","","","","","","","","","","","2015-09-17 11:32:15.973 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:32:16.054 LON","HM49","","","","","","","","","","","","","","547782","","","","","5.218","5.22","","","","","2015-09-17 11:32:16.053 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:32:16.054 LON","HM49","","","","","","","","","","","","","","551683","","","","","5.218","5.22","","","","","2015-09-17 11:32:16.053 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:32:16.055 LON","HM49","","","","","","","","","","","","","","554800","","","","","5.218","5.22","","","","","2015-09-17 11:32:16.053 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:32:16.055 LON","HM49","","","","","","","","","","","","","","557765","","","","","5.218","5.22","","","","","2015-09-17 11:32:16.053 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:32:16.059 LON","HM49","","","","","","","","","","","","","","560730","","","","","","","","","","","2015-09-17 11:32:16.056 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:32:16.061 LON","HM49","","","","","","","","","","","","","","561029","","","","","","","","","","","2015-09-17 11:32:16.060 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:32:16.062 LON","HM49","","","","","","","","","","","","","","562086","","","","","","","","","","","2015-09-17 11:32:16.060 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:32:16.062 LON","HM49","","","","","","","","","","","","","","563187","","","","","","","","","","","2015-09-17 11:32:16.060 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:32:16.062 LON","HM49","","","","","","","","","","","","","","564261","","","","","","","","","","","2015-09-17 11:32:16.060 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:32:16.062 LON","HM49","","","","","","","","","","","","","","564812","","","","","","","","","","","2015-09-17 11:32:16.060 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:32:16.063 LON","HM49","","","","","","","","","","","","","","565800","","","","","","","","","","","2015-09-17 11:32:16.060 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:32:16.063 LON","HM49","","","","","","","","","","","","","","567800","","","","","","","","","","","2015-09-17 11:32:16.060 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:32:16.099 LON","HM49","","","","","","","","","","","","","","567995","","","","","","","","","","","2015-09-17 11:32:16.077 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:32:16.101 LON","HM49","","","","","","","","","","","","","","568445","","","","","","","","","","","2015-09-17 11:32:16.077 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:32:16.103 LON","HM49","","","","","","","","","","","","","","578245","","","","","","","","","","","2015-09-17 11:32:16.077 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:32:16.105 LON","HM49","","","","","","","","","","","","","","658245","","","","","","","","","","","2015-09-17 11:32:16.077 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:32:16.107 LON","HM49","","","","","","","","","","","","","","659245","","","","","","","","","","","2015-09-17 11:32:16.077 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:32:16.109 LON","HM49","","","","","","","","","","","","","","659745","","","","","","","","","","","2015-09-17 11:32:16.077 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:32:16.111 LON","HM49","","","","","","","","","","","","","","660245","","","","","","","","","","","2015-09-17 11:32:16.077 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:32:16.115 LON","HM49","","","","","","","","","","","","","","661645","","","","","","","","","","","2015-09-17 11:32:16.077 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:32:16.117 LON","HM49","","","","","","","","","","","","","","663645","","","","","","","","","","","2015-09-17 11:32:16.077 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:32:16.128 LON","HM49","","","","","","","","","","","","","","664151","","","","","","","","","","","2015-09-17 11:32:16.077 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:32:16.128 LON","HM49","","","","","","","","","","","","","","664401","","","","","","","","","","","2015-09-17 11:32:16.077 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:32:16.128 LON","HM49","","","","","","","","","","","","","","664901","","","","","","","","","","","2015-09-17 11:32:16.077 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:32:16.129 LON","HM49","","","","","","","","","","","","","","667901","","","","","","","","","","","2015-09-17 11:32:16.077 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:32:16.129 LON","HM49","","","","","","","","","","","","","","668502","","","","","","","","","","","2015-09-17 11:32:16.077 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:32:16.130 LON","HM49","","","","","","","","","","","","","","670402","","","","","","","","","","","2015-09-17 11:32:16.077 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:32:16.130 LON","HM49","","","","","","","","","","","","","","672402","","","","","","","","","","","2015-09-17 11:32:16.077 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:32:16.132 LON","HM49","","","","","","","","","","","","","","674402","","","","","","","","","","","2015-09-17 11:32:16.077 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:32:16.134 LON","HM49","","","","","","","","","","","","","","678902","","","","","","","","","","","2015-09-17 11:32:16.077 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:32:16.135 LON","HM49","","","","","","","","","","","","","","681015","","","","","","","","","","","2015-09-17 11:32:16.077 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:32:16.141 LON","HM49","","","","","","","","","","","","","","717665","","","","","","","","","","","2015-09-17 11:32:16.077 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:32:16.143 LON","HM49","","","","","","","","","","","","","","718960","","","","","","","","","","","2015-09-17 11:32:16.077 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:32:16.145 LON","HM49","","","","","","","","","","","","","","723131","","","","","","","","","","","2015-09-17 11:32:16.077 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:32:16.146 LON","HM49","","","","","","","","","","","","","","726118","","","","","","","","","","","2015-09-17 11:32:16.077 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:32:16.148 LON","HM49","","","","","","","","","","","","","","728818","","","","","","","","","","","2015-09-17 11:32:16.077 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:32:16.150 LON","HM49","","","","","","","","","","","","","","828818","","","","","","","","","","","2015-09-17 11:32:16.077 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_INFO","2150916006573438","2015-09-17 11:32:46.790 LON","","","","","","","","","","","","","","","","Max:311603 shares Urgency:Highest STL:5.22892 Liquidity:LIQUID QteSz:[50th=7,386]","311603","","","","","Limit Price: 5.22000  Lim Px Text: ClientLim: 5.22   Quote trigger: 0.0   DarkLim: ClientLim: 5.22 AucState:COMPLETEAucType:OPEN ValidQuote:Y Cons:Y","","","","","","","","","","","","","","","","","","","","","","","",""
"ROUTE_INFO","2150916006573438","2015-09-17 11:33:16.793 LON","","","","","","","","","","","","","","","","Max:311603 shares Urgency:Highest STL:5.23042 Liquidity:LIQUID QteSz:[50th=7,386]","311845","","","","","","E6"," IWouldDest(100.00%) 0 of 826435 . Average px: 0.0000","","","COBRA","","","","","","","","","","","","","","","","","","",""
"ROUTE_INFO","2150916006573438","2015-09-17 11:33:46.797 LON","","","","","","","","","","","","","","","","Max:311845 shares Urgency:Highest STL:5.23217 Liquidity:LIQUID QteSz:[50th=7,386]","316112","","","","","Limit Price: 5.22000  Lim Px Text: ClientLim: 5.22   Quote trigger: 0.0   DarkLim: ClientLim: 5.22 AucState:COMPLETEAucType:OPEN ValidQuote:Y Cons:Y","","","","","","","","","","","","","","","","","","","","","","","",""
"ROUTE_INFO","2150916006573438","2015-09-17 11:34:16.800 LON","","","","","","","","","","","","","","","","Max:316112 shares Urgency:Highest STL:5.23589 Liquidity:LIQUID QteSz:[50th=7,386]","","","","","","","E6"," IWouldDest(100.00%) 0 of 826435 . Average px: 0.0000","","","COBRA","","","","","","","","","","","","","","","","","","",""
"ROUTE_INFO","2150916006573438","2015-09-17 11:34:46.804 LON","","","","","","","","","","","","","","","","Max:316112 shares Urgency:Highest STL:5.24047 Liquidity:LIQUID QteSz:[50th=7,386]","316112","","","","","Limit Price: 5.22000  Lim Px Text: ClientLim: 5.22   Quote trigger: 0.0   DarkLim: ClientLim: 5.22 AucState:COMPLETEAucType:OPEN ValidQuote:Y Cons:Y","","","","","","","","","","","","","","","","","","","","","","","",""
"ROUTE_INFO","2150916006573438","2015-09-17 11:35:16.807 LON","","","","","","","","","","","","","","","","Max:316112 shares Urgency:Highest STL:5.24484 Liquidity:LIQUID QteSz:[50th=7,386]","","","","","","","E6"," IWouldDest(100.00%) 0 of 826435 . Average px: 0.0000","","","COBRA","","","","","","","","","","","","","","","","","","",""
"ROUTE_INFO","2150916006573438","2015-09-17 11:35:46.808 LON","","","","","","","","","","","","","","","","Max:326112 shares Urgency:Highest STL:5.24995 Liquidity:LIQUID QteSz:[50th=7,386]","326112","","","","","Limit Price: 5.22000  Lim Px Text: ClientLim: 5.22   Quote trigger: 0.0   DarkLim: ClientLim: 5.22 AucState:COMPLETEAucType:OPEN ValidQuote:Y Cons:Y","","","","","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:35:52.765 LON","HM49","","","","","","","","","","","","","","832650","","","","","","","","","","","2015-09-17 11:35:52.762 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:35:52.807 LON","HM49","","","","","","","","","","","","","","842117","","","","","","","","","","","2015-09-17 11:35:52.783 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:35:52.809 LON","HM49","","","","","","","","","","","","","","844717","","","","","","","","","","","2015-09-17 11:35:52.783 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:35:52.811 LON","HM49","","","","","","","","","","","","","","845317","","","","","","","","","","","2015-09-17 11:35:52.809 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:35:54.280 LON","HM49","","","","","","","","","","","","","","849149","","","","","","","","","","","2015-09-17 11:35:54.000 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:35:55.614 LON","HM49","","","","","","","","","","","","","","850399","","","","","","","","","","","2015-09-17 11:35:55.612 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:35:55.614 LON","HM49","","","","","","","","","","","","","","851500","","","","","","","","","","","2015-09-17 11:35:55.612 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:35:55.652 LON","HM49","","","","","","","","","","","","","","851905","","","","","","","","","","","2015-09-17 11:35:55.630 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:35:57.693 LON","HM49","","","","","","","","","","","","","","855737","","","","","5.218","5.22","","","","","2015-09-17 11:35:57.692 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:35:57.699 LON","HM49","","","","","","","","","","","","","","856987","","","","","","","","","","","2015-09-17 11:35:57.698 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:35:57.700 LON","HM49","","","","","","","","","","","","","","858088","","","","","","","","","","","2015-09-17 11:35:57.698 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:35:57.739 LON","HM49","","","","","","","","","","","","","","860688","","","","","","","","","","","2015-09-17 11:35:57.715 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:35:57.809 LON","HM49","","","","","","","","","","","","","","863288","","","","","","","","","","","2015-09-17 11:35:57.787 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:35:57.961 LON","HM49","","","","","","","","","","","","","","865888","","","","","","","","","","","2015-09-17 11:35:57.938 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:35:59.509 LON","HM49","","","","","","","","","","","","","","871888","","","","","","","","","","","2015-09-17 11:35:59.486 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:35:59.511 LON","HM49","","","","","","","","","","","","","","874488","","","","","","","","","","","2015-09-17 11:35:59.486 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:36:14.274 LON","HM49","","","","","","","","","","","","","","876428","","","","","","","","","","","2015-09-17 11:36:14.252 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:36:14.276 LON","HM49","","","","","","","","","","","","","","881028","","","","","","","","","","","2015-09-17 11:36:14.252 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:36:14.279 LON","HM49","","","","","","","","","","","","","","885475","","","","","","","","","","","2015-09-17 11:36:14.278 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:36:14.374 LON","HM49","","","","","","","","","","","","","","890075","","","","","","","","","","","2015-09-17 11:36:14.352 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:36:14.376 LON","HM49","","","","","","","","","","","","","","891626","","","","","","","","","","","2015-09-17 11:36:14.352 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_INFO","2150916006573438","2015-09-17 11:36:16.813 LON","","","","","","","","","","","","","","","","Max:375964 shares Urgency:Highest STL:5.22722 Liquidity:LIQUID QteSz:[50th=7,386]","399685","","","","","","E6"," IWouldDest(100.00%) 3,832 of 826435 . Average px: 5.2200","","","COBRA","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:36:23.656 LON","HM49","","","","","","","","","","","","","","895264","","","","","","","","","","","2015-09-17 11:36:23.653 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:36:23.656 LON","HM49","","","","","","","","","","","","","","903112","","","","","","","","","","","2015-09-17 11:36:23.653 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:36:23.660 LON","HM49","","","","","","","","","","","","","","904577","","","","","","","","","","","2015-09-17 11:36:23.658 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:36:23.660 LON","HM49","","","","","","","","","","","","","","905678","","","","","","","","","","","2015-09-17 11:36:23.658 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:36:23.660 LON","HM49","","","","","","","","","","","","","","907678","","","","","","","","","","","2015-09-17 11:36:23.658 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:36:23.661 LON","HM49","","","","","","","","","","","","","","908047","","","","","","","","","","","2015-09-17 11:36:23.658 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:36:23.661 LON","HM49","","","","","","","","","","","","","","908711","","","","","","","","","","","2015-09-17 11:36:23.658 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:36:23.703 LON","HM49","","","","","","","","","","","","","","913711","","","","","","","","","","","2015-09-17 11:36:23.676 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:36:23.704 LON","HM49","","","","","","","","","","","","","","919198","","","","","","","","","","","2015-09-17 11:36:23.676 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:36:23.704 LON","HM49","","","","","","","","","","","","","","920493","","","","","","","","","","","2015-09-17 11:36:23.676 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_INFO","2150916006573438","2015-09-17 11:36:46.834 LON","","","","","","","","","","","","","","","","Max:433602 shares Urgency:Highest STL:5.22672 Liquidity:LIQUID QteSz:[50th=7,386]","435212","","","","","Limit Price: 5.22000  Lim Px Text: ClientLim: 5.22   Quote trigger: 0.0   DarkLim: ClientLim: 5.22 AucState:COMPLETEAucType:OPEN ValidQuote:Y Cons:Y","","","","","","","","","","","","","","","","","","","","","","","",""
"ROUTE_INFO","2150916006573438","2015-09-17 11:37:16.842 LON","","","","","","","","","","","","","","","","Max:435212 shares Urgency:Highest STL:5.22872 Liquidity:LIQUID QteSz:[50th=7,386]","444150","","","","","","E6"," IWouldDest(100.00%) 3,832 of 826435 . Average px: 5.2200","","","COBRA","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:37:33.073 LON","HM49","","Buy","3303","","","","","","","","","","","921993","","","","","","","","","","","2015-09-17 11:37:33.071 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:37:33.113 LON","HM49","","","","","","","","","","","","","","929993","","","","","","","","","","","2015-09-17 11:37:33.090 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:37:33.115 LON","HM49","","","","","","","","","","","","","","933244","","","","","","","","","","","2015-09-17 11:37:33.090 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:37:33.117 LON","HM49","","","","","","","","","","","","","","938461","","","","","","","","","","","2015-09-17 11:37:33.090 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:37:33.119 LON","HM49","","","","","","","","","","","","","","942861","","","","","","","","","","","2015-09-17 11:37:33.090 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:37:33.120 LON","HM49","","","","","","","","","","","","","","943361","","","","","","","","","","","2015-09-17 11:37:33.090 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_INFO","2150916006573438","2015-09-17 11:37:46.846 LON","","","","","","","","","","","","","","","","Max:467038 shares Urgency:Highest STL:5.22722 Liquidity:LIQUID QteSz:[50th=7,386]","470038","","","","","Limit Price: 5.22000  Lim Px Text: ClientLim: 5.22   Quote trigger: 0.0   DarkLim: ClientLim: 5.22 AucState:COMPLETEAucType:OPEN ValidQuote:Y Cons:Y","","","","","","","","","","","","","","","","","","","","","","","",""
"ROUTE_INFO","2150916006573438","2015-09-17 11:38:16.849 LON","","","","","","","","","","","","","","","","Max:470038 shares Urgency:Highest STL:5.22822 Liquidity:LIQUID QteSz:[50th=7,386]","","","","","","","E6"," IWouldDest(100.00%) 3,832 of 826435 . Average px: 5.2200","","","COBRA","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:38:41.988 LON","HM49","","","","","","","","","","","","","","945577","","","","","","","","","","","2015-09-17 11:38:41.966 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:38:42.029 LON","HM49","","","","","","","","","","","","","","948361","","","","","","","","","","","2015-09-17 11:38:42.007 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_INFO","2150916006573438","2015-09-17 11:38:46.852 LON","","","","","","","","","","","","","","","","Max:474338 shares Urgency:Highest STL:5.23147 Liquidity:LIQUID QteSz:[50th=7,386]","504821","","","","","Limit Price: 5.22000  Lim Px Text: ClientLim: 5.22   Quote trigger: 0.0   DarkLim: ClientLim: 5.22 AucState:COMPLETEAucType:OPEN ValidQuote:Y Cons:Y","","","","","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:38:54.966 LON","HM49","","","","","","","","","","","","","","952192","","","","","5.219","5.22","","","","","2015-09-17 11:38:54.964 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:38:54.966 LON","HM49","","","","","","","","","","","","","","955702","","","","","5.219","5.22","","","","","2015-09-17 11:38:54.964 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:38:54.972 LON","HM49","","","","","","","","","","","","","","957493","","","","","","","","","","","2015-09-17 11:38:54.970 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_EXECUTION","2150916006573438","2015-09-17 11:38:54.972 LON","HM49","","","","","","","","","","","","","","961258","","","","","","","","","","","2015-09-17 11:38:54.970 LON","","","","","","","","","","","","","","","","","","","",""
"ROUTE_INFO","2150916006573438","2015-09-17 11:39:16.856 LON","","","","","","","","","","","","","","","","Max:535432 shares Urgency:Highest STL:5.22722 Liquidity:LIQUID QteSz:[50th=7,386]","535432","","","","","","E6"," IWouldDest(100.00%) 3,832 of 826435 . Average px: 5.2200","","","COBRA","","","","","","","","","","","","","","","","","","",""
